0,1,3,5,7,9,11,14,16,17,19,21,22,24,26,27,28,29,30,31,genre
-113.619384765625,121.55301666259766,42.34576797485352,18.61303329467773,15.339378356933594,10.97377586364746,8.806787490844727,0.3676187098026275,0.2446344792842865,0.2478017657995224,0.3645760118961334,0.2958412766456604,0.3146337866783142,0.3847703635692596,15.102477692088824,18.45840905737772,18.363125053822007,18.9187388027038,17.190236092452114,39.66757667158581,blues
-207.58151245117188,123.99714660644533,35.870758056640625,21.518787384033203,23.355937957763672,11.906444549560549,5.375942230224609,0.3498771488666534,0.2115859091281891,0.2009079456329345,0.3976468741893768,0.3843792378902435,0.2554737329483032,0.3342382609844208,17.0562328248644,19.129323982388623,19.18787122800779,18.324038624421977,17.50447952941415,37.51898531757912,blues
-90.7763442993164,140.4486083984375,31.687339782714844,25.741682052612305,11.623111724853516,9.70046615600586,5.785763263702393,0.1958687901496887,0.4081347584724426,0.5470826029777527,0.3047869205474853,0.3342420160770416,0.4019110202789306,0.5881897807121277,14.191932556756637,17.706643575580642,19.41724953502564,20.344435037793545,18.31496483974992,39.03507730046245,blues
-199.4620056152344,150.0947265625,26.87014389038086,14.2368803024292,9.29784870147705,8.147393226623535,6.085353374481201,0.4085769355297088,0.5470744371414185,0.6571127772331238,0.3556303977966308,0.2463864237070083,0.3152089118957519,0.3828551769256592,14.765636719360783,17.239783565071527,18.63621706926385,18.49075823426367,16.790485158755587,34.27801571154383,blues
-160.29185485839844,126.19577026367188,22.151168823242188,10.862022399902344,0.500523030757904,1.2038774490356443,-2.80984878540039,0.317231684923172,0.2559055387973785,0.1928039789199829,0.2539423406124115,0.276555061340332,0.3243358135223388,0.2730299234390259,15.693513459090603,19.12555886683112,20.526383065422213,20.785517461022906,19.713926518666607,37.33880412136976,blues
-177.88876342773438,118.18952941894533,30.753101348876957,11.898545265197754,3.176168918609619,-0.9401844143867492,-2.426075935363769,0.3001772165298462,0.2355234771966934,0.1239211857318878,0.2795120775699615,0.2439937740564346,0.2856126427650451,0.3658750057220459,19.563742281296182,21.29482043816668,21.350197303286823,20.782888052062248,19.40352798039331,37.94590337195688,blues
-190.17501831054688,130.29241943359375,33.029090881347656,-0.5963723659515381,0.2771160304546356,-5.515623092651367,-3.123599052429199,0.2233067154884338,0.1526467502117157,0.2418576180934906,0.2456035315990448,0.2882331013679504,0.4614280462265014,0.3073090612888336,21.07530470251667,22.20890664723946,21.26125396620697,21.64774173683312,20.145598260935973,32.880478388843535,blues
-179.42007446289062,136.4420928955078,39.979591369628906,10.921236991882324,8.507476806640625,-3.46909761428833,-6.956975936889648,0.2642581462860107,0.217801809310913,0.2151205837726593,0.1900440901517868,0.2643501162528991,0.3901410102844238,0.4365876019001007,20.094576698389947,20.711897948475958,19.629865396658023,20.70541072323105,19.60440192458332,36.12081799513814,blues
-121.38711547851562,122.5053939819336,46.135292053222656,20.170509338378903,23.050188064575195,21.17341041564941,7.005018711090088,0.3046649992465973,0.4223384857177734,0.524003803730011,0.493522047996521,0.3803428411483764,0.4618827402591705,0.4647074937820434,15.129731925950477,17.020851583382814,17.03142049834697,19.69371660973148,17.621792078515444,40.62273896813749,blues
